fecha,timestamp,R:ea,R:er,S:ea,S:er,T:ea,T:er
2022/10/25 00:20:01,1666668001,472.49,320.09,482.82,420.68,394.97,366.15
2022/10/25 00:25:01,1666668301,472.72,320.25,483.07,420.9,395.18,366.34
2022/10/25 00:30:01,1666668601,473.56,320.82,483.94,421.63,395.9,367.0
2022/10/25 00:35:00,1666668900,474.02,321.14,484.42,422.04,396.29,367.37
2022/10/25 00:40:01,1666669201,474.02,321.14,484.42,422.04,396.3,367.37
2022/10/25 00:45:01,1666669501,474.02,321.14,484.42,422.04,396.3,367.37
2022/10/25 00:50:00,1666669800,474.02,321.14,484.42,422.04,396.3,367.37
2022/10/25 00:55:01,1666670101,474.03,321.14,484.42,422.04,396.3,367.37
2022/10/25 01:00:00,1666670400,474.03,321.14,484.43,422.05,396.3,367.37
2022/10/25 01:05:00,1666670700,474.19,321.25,484.59,422.19,396.44,367.5
2022/10/25 01:10:01,1666671001,475.03,321.81,485.46,422.91,397.16,368.14
2022/10/25 01:15:01,1666671301,475.57,322.17,486.02,423.38,397.62,368.56
2022/10/25 01:20:00,1666671600,475.58,322.17,486.02,423.38,397.62,368.56
2022/10/25 01:25:01,1666671901,475.58,322.17,486.02,423.38,397.62,368.56
2022/10/25 01:30:00,1666672200,475.58,322.18,486.02,423.39,397.62,368.56
2022/10/25 01:35:01,1666672501,475.58,322.18,486.02,423.39,397.62,368.56
2022/10/25 01:40:00,1666672800,475.58,322.18,486.02,423.39,397.62,368.56
2022/10/25 01:45:00,1666673100,475.64,322.22,486.08,423.44,397.67,368.61
2022/10/25 01:50:00,1666673400,476.46,322.78,486.93,424.16,398.38,369.25
2022/10/25 01:55:00,1666673700,477.12,323.24,487.59,424.73,398.94,369.76
2022/10/25 02:00:00,1666674000,477.12,323.24,487.59,424.73,398.94,369.76
2022/10/25 02:05:01,1666674301,477.12,323.24,487.59,424.73,398.94,369.76
2022/10/25 02:10:00,1666674600,477.12,323.24,487.6,424.73,398.94,369.76
2022/10/25 02:15:00,1666674900,477.12,323.24,487.6,424.73,398.94,369.76
2022/10/25 02:20:00,1666675200,477.13,323.24,487.6,424.74,398.94,369.76
2022/10/25 02:25:01,1666675501,477.14,323.26,487.61,424.75,398.96,369.77
2022/10/25 02:30:00,1666675800,477.96,323.81,488.45,425.46,399.66,370.4
2022/10/25 02:35:00,1666676100,478.66,324.29,489.17,426.07,400.26,370.95
2022/10/25 02:40:01,1666676401,478.66,324.3,489.17,426.07,400.26,370.95
2022/10/25 02:45:00,1666676700,478.66,324.3,489.17,426.07,400.26,370.95
2022/10/25 02:50:00,1666677000,478.67,324.3,489.17,426.07,400.26,370.95
2022/10/25 02:55:01,1666677301,478.67,324.3,489.17,426.08,400.27,370.95
2022/10/25 03:00:01,1666677601,478.67,324.3,489.17,426.08,400.27,370.95
2022/10/25 03:05:00,1666677900,478.67,324.3,489.17,426.08,400.27,370.95
2022/10/25 03:10:00,1666678200,479.44,324.83,489.96,426.75,400.93,371.54
2022/10/25 03:15:00,1666678500,480.21,325.36,490.74,427.4,401.59,372.13
2022/10/25 03:20:01,1666678801,480.21,325.36,490.74,427.41,401.59,372.13
2022/10/25 03:25:01,1666679101,480.22,325.36,490.74,427.41,401.59,372.13
2022/10/25 03:30:00,1666679400,480.22,325.36,490.74,427.41,401.59,372.13
2022/10/25 03:35:00,1666679700,480.22,325.36,490.74,427.41,401.6,372.13
2022/10/25 03:40:01,1666680001,480.22,325.36,490.74,427.42,401.6,372.13
2022/10/25 03:45:00,1666680300,480.22,325.37,490.74,427.42,401.6,372.13
2022/10/25 03:50:01,1666680601,480.86,325.8,491.4,427.98,402.15,372.62
2022/10/25 03:55:01,1666680901,481.73,326.39,492.28,428.71,402.9,373.28
2022/10/25 04:00:01,1666681201,481.76,326.43,492.32,428.75,402.93,373.32
2022/10/25 04:05:01,1666681501,481.77,326.43,492.32,428.76,402.93,373.32
2022/10/25 04:10:00,1666681800,481.77,326.43,492.32,428.76,402.93,373.32
2022/10/25 04:15:01,1666682101,481.77,326.44,492.32,428.76,402.93,373.32
2022/10/25 04:20:01,1666682401,481.77,326.44,492.32,428.76,402.93,373.32
2022/10/25 04:25:00,1666682700,481.78,326.44,492.32,428.77,402.93,373.32
2022/10/25 04:30:01,1666683001,482.3,326.8,492.86,429.22,403.39,373.74
2022/10/25 04:35:00,1666683300,483.16,327.39,493.74,429.95,404.13,374.39
2022/10/25 04:40:01,1666683601,483.31,327.5,493.89,430.1,404.26,374.52
2022/10/25 04:45:00,1666683900,483.31,327.5,493.89,430.1,404.26,374.52
2022/10/25 04:50:01,1666684201,483.32,327.51,493.89,430.11,404.26,374.52
2022/10/25 04:55:00,1666684500,483.32,327.51,493.89,430.11,404.26,374.52
2022/10/25 05:00:01,1666684801,483.32,327.51,493.89,430.11,404.26,374.52
2022/10/25 05:05:00,1666685100,483.32,327.51,493.89,430.11,404.26,374.52
2022/10/25 05:10:00,1666685400,483.75,327.8,494.33,430.48,404.63,374.85
2022/10/25 05:15:00,1666685700,484.6,328.36,495.21,431.19,405.38,375.49
2022/10/25 05:20:01,1666686001,484.85,328.54,495.46,431.41,405.59,375.68
2022/10/25 05:25:00,1666686300,484.86,328.55,495.46,431.42,405.59,375.68
2022/10/25 05:30:01,1666686601,484.86,328.55,495.46,431.42,405.59,375.68
2022/10/25 05:35:00,1666686900,484.86,328.55,495.46,431.42,405.59,375.68
2022/10/25 05:40:00,1666687200,484.86,328.55,495.46,431.42,405.59,375.68
2022/10/25 05:45:00,1666687500,484.86,328.55,495.46,431.42,405.59,375.68
2022/10/25 05:50:00,1666687800,485.21,328.79,495.82,431.72,405.9,375.96
2022/10/25 05:55:00,1666688100,486.06,329.37,496.69,432.45,406.64,376.61
2022/10/25 06:00:01,1666688401,486.4,329.61,497.04,432.75,406.93,376.88
2022/10/25 06:05:00,1666688700,486.4,329.62,497.04,432.75,406.93,376.88
2022/10/25 06:10:01,1666689001,486.4,329.62,497.04,432.75,406.93,376.88
2022/10/25 06:15:00,1666689300,486.41,329.62,497.04,432.75,406.93,376.88
2022/10/25 06:20:00,1666689600,486.41,329.62,497.04,432.75,406.93,376.88
2022/10/25 06:25:00,1666689900,486.41,329.62,497.04,432.76,406.94,376.88
2022/10/25 06:30:00,1666690200,486.66,329.79,497.29,432.97,407.15,377.07
2022/10/25 06:35:00,1666690500,487.5,330.35,498.15,433.67,407.88,377.7
2022/10/25 06:40:00,1666690800,487.96,330.67,498.61,434.07,408.27,378.05
2022/10/25 06:45:01,1666691101,487.96,330.67,498.62,434.07,408.27,378.05
2022/10/25 06:50:00,1666691400,487.96,330.67,498.62,434.08,408.27,378.05
2022/10/25 06:55:01,1666691701,487.96,330.67,498.62,434.08,408.27,378.05
2022/10/25 07:00:00,1666692000,487.96,330.67,498.62,434.08,408.27,378.05
2022/10/25 07:05:01,1666692301,487.97,330.67,498.62,434.08,408.28,378.05
2022/10/25 07:10:00,1666692600,488.11,330.77,498.77,434.22,408.4,378.17
2022/10/25 07:15:01,1666692901,488.95,331.35,499.62,434.93,409.13,378.81
2022/10/25 07:20:01,1666693201,489.5,331.74,500.17,435.41,409.61,379.24
2022/10/25 07:25:00,1666693500,489.5,331.74,500.17,435.41,409.61,379.24
2022/10/25 07:30:01,1666693801,489.51,331.74,500.17,435.41,409.61,379.24
2022/10/25 07:35:01,1666694101,489.64,331.84,500.31,435.54,409.72,379.35
2022/10/25 07:40:00,1666694400,490.46,332.41,501.14,436.25,410.43,379.97
2022/10/25 07:45:01,1666694701,491.3,332.99,501.99,436.97,411.15,380.61
2022/10/25 07:50:00,1666695000,492.15,333.56,502.85,437.68,411.89,381.24
2022/10/25 07:55:00,1666695300,493.02,334.14,503.73,438.4,412.64,381.89
2022/10/25 08:00:01,1666695601,493.88,334.72,504.61,439.13,413.39,382.54
2022/10/25 08:05:01,1666695901,494.75,335.32,505.49,439.87,414.15,383.21
2022/10/25 08:10:00,1666696200,495.61,335.91,506.36,440.59,414.9,383.86
2022/10/25 08:15:00,1666696500,496.46,336.49,507.23,441.31,415.66,384.51
2022/10/25 08:20:01,1666696801,497.32,337.07,508.1,442.02,416.41,385.15
2022/10/25 08:25:01,1666697101,498.17,337.65,508.97,442.73,417.16,385.79
2022/10/25 08:30:00,1666697400,499.03,338.23,509.84,443.44,417.91,386.43
2022/10/25 08:35:00,1666697700,499.88,338.82,510.71,444.17,418.66,387.08
2022/10/25 08:40:01,1666698001,500.74,339.41,511.58,444.89,419.4,387.73
2022/10/25 08:45:00,1666698300,501.59,339.98,512.44,445.6,420.15,388.37
2022/10/25 08:50:00,1666698600,502.44,340.57,513.31,446.32,420.89,389.02
2022/10/25 08:55:00,1666698900,503.3,341.15,514.18,447.04,421.64,389.67
2022/10/25 09:00:01,1666699201,504.16,341.74,515.05,447.77,422.39,390.32
2022/10/25 09:05:00,1666699500,505.01,342.34,515.91,448.5,423.14,390.98
2022/10/25 09:10:01,1666699801,505.87,342.93,516.78,449.24,423.88,391.64
2022/10/25 09:15:00,1666700100,506.71,343.52,517.64,449.97,424.62,392.29
2022/10/25 09:20:00,1666700400,507.57,344.1,518.51,450.69,425.35,392.94
2022/10/25 09:25:01,1666700701,508.42,344.68,519.37,451.42,426.09,393.58
2022/10/25 09:30:00,1666701000,509.26,345.26,520.22,452.14,426.82,394.22
2022/10/25 09:35:01,1666701301,510.11,345.84,521.08,452.86,427.56,394.86
2022/10/25 09:40:01,1666701601,510.96,346.41,521.94,453.57,428.29,395.5
2022/10/25 09:45:00,1666701900,511.8,346.98,522.8,454.28,429.02,396.13
2022/10/25 09:50:00,1666702200,512.64,347.56,523.65,454.99,429.76,396.77
2022/10/25 09:55:00,1666702500,513.48,348.13,524.51,455.71,430.49,397.41
2022/10/25 10:00:00,1666702800,514.32,348.7,525.37,456.42,431.22,398.05
2022/10/25 10:05:00,1666703100,515.17,349.27,526.22,457.13,431.96,398.68
2022/10/25 10:10:01,1666703401,516.01,349.85,527.09,457.84,432.69,399.32
2022/10/25 10:15:00,1666703700,516.86,350.41,527.95,458.54,433.43,399.96
2022/10/25 10:20:00,1666704000,517.71,350.99,528.82,459.27,434.17,400.6
2022/10/25 10:25:01,1666704301,518.55,351.57,529.68,459.99,434.9,401.26
2022/10/25 10:30:00,1666704600,519.39,352.15,530.54,460.72,435.63,401.91
2022/10/25 10:35:01,1666704901,520.23,352.73,531.4,461.44,436.36,402.57
2022/10/25 10:40:00,1666705200,521.06,353.31,532.26,462.16,437.09,403.22
2022/10/25 10:45:00,1666705500,521.9,353.88,533.12,462.87,437.82,403.86
2022/10/25 10:50:01,1666705801,522.72,354.45,533.96,463.59,438.53,404.5
2022/10/25 10:55:00,1666706100,523.53,355.01,534.79,464.3,439.23,405.13
2022/10/25 11:00:01,1666706401,524.36,355.57,535.63,465.01,439.93,405.76
2022/10/25 11:05:00,1666706700,525.18,356.13,536.47,465.73,440.63,406.4
2022/10/25 11:10:00,1666707000,526.0,356.7,537.32,466.45,441.34,407.04
2022/10/25 11:15:01,1666707301,526.84,357.27,538.17,467.18,442.05,407.69
2022/10/25 11:20:00,1666707600,527.67,357.85,539.03,467.91,442.76,408.34
2022/10/25 11:25:00,1666707900,528.5,358.42,539.88,468.65,443.47,408.99
2022/10/25 11:30:00,1666708200,529.33,358.99,540.74,469.38,444.19,409.64
2022/10/25 11:35:01,1666708501,530.18,359.57,541.61,470.11,444.92,410.3
2022/10/25 11:40:01,1666708801,531.02,360.14,542.48,470.84,445.64,410.95
2022/10/25 11:45:01,1666709101,531.87,360.71,543.35,471.58,446.37,411.61
2022/10/25 11:50:00,1666709400,532.71,361.28,544.22,472.31,447.09,412.26
2022/10/25 11:55:01,1666709701,533.55,361.85,545.09,473.04,447.81,412.91
2022/10/25 12:00:00,1666710000,534.39,362.42,545.96,473.78,448.53,413.57
2022/10/25 12:05:01,1666710301,535.23,362.99,546.83,474.51,449.25,414.23
2022/10/25 12:10:00,1666710600,536.07,363.56,547.71,475.24,449.98,414.88
2022/10/25 12:15:01,1666710901,536.93,364.13,548.61,475.98,450.72,415.56
2022/10/25 12:20:01,1666711201,537.22,364.34,548.9,476.25,450.96,415.79
2022/10/25 12:25:00,1666711500,537.22,364.34,548.9,476.25,450.96,415.79
2022/10/25 12:30:01,1666711801,537.23,364.35,548.91,476.26,450.97,415.8
2022/10/25 12:35:00,1666712100,538.04,364.91,549.74,476.99,451.65,416.45
2022/10/25 12:40:01,1666712401,538.89,365.48,550.63,477.73,452.38,417.11
2022/10/25 12:45:01,1666712701,539.48,365.88,551.24,478.26,452.88,417.57
2022/10/25 12:50:00,1666713000,539.48,365.88,551.24,478.26,452.88,417.57
2022/10/25 12:55:00,1666713300,539.67,366.02,551.43,478.43,453.04,417.73
2022/10/25 13:00:01,1666713601,540.48,366.57,552.28,479.15,453.73,418.37
2022/10/25 13:05:00,1666713900,541.31,367.12,553.14,479.88,454.43,419.01
2022/10/25 13:10:01,1666714201,542.17,367.69,554.03,480.62,455.16,419.67
2022/10/25 13:15:01,1666714501,543.03,368.25,554.91,481.36,455.89,420.32
2022/10/25 13:20:00,1666714800,543.88,368.82,555.8,482.09,456.62,420.98
2022/10/25 13:25:00,1666715100,544.74,369.39,556.69,482.83,457.36,421.64
2022/10/25 13:30:00,1666715400,545.59,369.96,557.57,483.57,458.09,422.29
2022/10/25 13:35:01,1666715701,546.45,370.53,558.45,484.3,458.82,422.95
2022/10/25 13:40:00,1666716000,547.29,371.09,559.33,485.03,459.55,423.6
2022/10/25 13:45:00,1666716300,548.14,371.65,560.22,485.76,460.27,424.25
2022/10/25 13:50:00,1666716600,548.98,372.21,561.1,486.49,460.99,424.91
2022/10/25 13:55:00,1666716900,549.75,372.72,561.9,487.17,461.65,425.51
2022/10/25 14:00:01,1666717201,549.76,372.73,561.9,487.17,461.65,425.51
2022/10/25 14:05:00,1666717500,549.76,372.73,561.9,487.17,461.65,425.51
2022/10/25 14:10:00,1666717800,549.76,372.73,561.9,487.18,461.65,425.51
2022/10/25 14:15:01,1666718101,549.76,372.73,561.9,487.18,461.65,425.51
2022/10/25 14:20:00,1666718400,549.76,372.73,561.9,487.18,461.65,425.51
2022/10/25 14:25:01,1666718701,549.77,372.73,561.9,487.18,461.65,425.51
2022/10/25 14:30:00,1666719000,549.77,372.73,561.9,487.18,461.65,425.51
2022/10/25 14:35:00,1666719300,549.77,372.73,561.9,487.19,461.65,425.51
2022/10/25 14:40:01,1666719601,550.27,373.08,562.42,487.64,462.07,425.9
2022/10/25 14:45:00,1666719900,551.12,373.65,563.3,488.39,462.8,426.56
2022/10/25 14:50:00,1666720200,551.27,373.76,563.45,488.53,462.91,426.69
2022/10/25 14:55:01,1666720501,551.27,373.76,563.45,488.54,462.91,426.69
2022/10/25 15:00:00,1666720800,551.27,373.77,563.45,488.54,462.91,426.69
2022/10/25 15:05:01,1666721101,551.28,373.77,563.45,488.54,462.91,426.69
2022/10/25 15:10:00,1666721400,551.28,373.77,563.45,488.54,462.91,426.69
2022/10/25 15:15:01,1666721701,551.28,373.77,563.45,488.54,462.91,426.69
2022/10/25 15:20:00,1666722000,551.28,373.77,563.45,488.55,462.91,426.69
2022/10/25 15:25:01,1666722301,551.59,373.98,563.78,488.83,463.17,426.94
2022/10/25 15:30:00,1666722600,552.43,374.54,564.64,489.57,463.89,427.59
2022/10/25 15:35:01,1666722901,552.78,374.79,565.0,489.88,464.18,427.87
2022/10/25 15:40:00,1666723200,552.78,374.79,565.0,489.88,464.18,427.87
2022/10/25 15:45:00,1666723500,552.78,374.79,565.0,489.88,464.18,427.87
2022/10/25 15:50:00,1666723800,552.79,374.79,565.0,489.89,464.18,427.87
2022/10/25 15:55:00,1666724100,552.79,374.79,565.0,489.89,464.18,427.87
2022/10/25 16:00:01,1666724401,552.79,374.79,565.01,489.89,464.18,427.87
2022/10/25 16:05:00,1666724700,552.79,374.79,565.01,489.89,464.18,427.87
2022/10/25 16:10:01,1666725001,552.92,374.89,565.14,490.02,464.29,427.98
2022/10/25 16:15:00,1666725300,553.75,375.44,566.0,490.75,464.99,428.63
2022/10/25 16:20:00,1666725600,554.29,375.81,566.56,491.23,465.45,429.05
2022/10/25 16:25:01,1666725901,554.29,375.81,566.56,491.23,465.45,429.05
2022/10/25 16:30:00,1666726200,554.29,375.81,566.56,491.23,465.45,429.05
2022/10/25 16:35:00,1666726500,554.3,375.81,566.56,491.23,465.45,429.05
2022/10/25 16:40:01,1666726801,554.3,375.81,566.56,491.24,465.45,429.05
2022/10/25 16:45:00,1666727100,554.3,375.81,566.57,491.24,465.45,429.05
2022/10/25 16:50:00,1666727400,554.3,375.81,566.57,491.24,465.45,429.05
2022/10/25 16:55:01,1666727701,554.3,375.82,566.57,491.24,465.45,429.05
2022/10/25 17:00:00,1666728000,555.06,376.33,567.36,491.93,466.09,429.67
2022/10/25 17:05:01,1666728301,555.79,376.83,568.12,492.59,466.71,430.25
2022/10/25 17:10:00,1666728600,555.79,376.83,568.12,492.6,466.71,430.25
2022/10/25 17:15:01,1666728901,555.79,376.83,568.12,492.6,466.71,430.25
2022/10/25 17:20:00,1666729200,555.8,376.84,568.12,492.6,466.71,430.25
2022/10/25 17:25:01,1666729501,555.8,376.84,568.12,492.6,466.71,430.25
2022/10/25 17:30:00,1666729800,555.8,376.84,568.12,492.6,466.71,430.25
2022/10/25 17:35:01,1666730101,555.8,376.84,568.13,492.61,466.71,430.25
2022/10/25 17:40:00,1666730400,555.81,376.84,568.13,492.61,466.71,430.25
2022/10/25 17:45:00,1666730700,556.25,377.15,568.6,493.02,467.08,430.62
2022/10/25 17:50:01,1666731001,557.1,377.73,569.49,493.78,467.81,431.3
2022/10/25 17:55:01,1666731301,557.3,377.87,569.69,493.97,467.97,431.46
2022/10/25 18:00:00,1666731600,557.3,377.87,569.69,493.97,467.97,431.46
2022/10/25 18:05:01,1666731901,557.3,377.87,569.69,493.97,467.97,431.46
2022/10/25 18:10:00,1666732200,557.31,377.88,569.69,493.97,467.97,431.46
2022/10/25 18:15:01,1666732501,557.31,377.88,569.69,493.97,467.97,431.46
2022/10/25 18:20:00,1666732800,557.31,377.88,569.69,493.98,467.97,431.46
2022/10/25 18:25:01,1666733101,557.31,377.88,569.69,493.98,467.97,431.46
2022/10/25 18:30:01,1666733401,557.75,378.18,570.16,494.38,468.35,431.82
2022/10/25 18:35:00,1666733700,558.6,378.73,571.04,495.11,469.07,432.47
2022/10/25 18:40:00,1666734000,558.81,378.88,571.26,495.31,469.24,432.64
2022/10/25 18:45:00,1666734300,558.81,378.88,571.26,495.31,469.24,432.64
2022/10/25 18:50:01,1666734601,558.81,378.88,571.26,495.31,469.24,432.64
2022/10/25 18:55:00,1666734900,558.81,378.89,571.26,495.31,469.24,432.64
2022/10/25 19:00:00,1666735200,558.82,378.89,571.26,495.31,469.24,432.64
2022/10/25 19:05:01,1666735501,558.82,378.89,571.26,495.32,469.24,432.64
2022/10/25 19:10:00,1666735800,558.82,378.89,571.26,495.32,469.24,432.64
2022/10/25 19:15:00,1666736100,559.27,379.19,571.74,495.73,469.62,433.01
2022/10/25 19:20:01,1666736401,560.12,379.74,572.64,496.47,470.34,433.68
2022/10/25 19:25:01,1666736701,560.31,379.88,572.84,496.66,470.5,433.85
2022/10/25 19:30:01,1666737001,560.31,379.88,572.84,496.66,470.5,433.85
2022/10/25 19:35:00,1666737300,560.31,379.88,572.84,496.66,470.5,433.85
2022/10/25 19:40:01,1666737601,560.32,379.88,572.84,496.67,470.5,433.85
2022/10/25 19:45:00,1666737900,560.32,379.88,572.84,496.67,470.5,433.85
2022/10/25 19:50:01,1666738201,560.32,379.89,572.84,496.67,470.5,433.85
2022/10/25 19:55:00,1666738500,560.32,379.89,572.85,496.67,470.5,433.85
2022/10/25 20:00:00,1666738800,560.72,380.14,573.28,497.04,470.83,434.18
2022/10/25 20:05:01,1666739101,561.57,380.68,574.2,497.8,471.54,434.86
2022/10/25 20:10:01,1666739401,561.81,380.84,574.45,498.03,471.73,435.06
2022/10/25 20:15:00,1666739700,561.81,380.84,574.46,498.04,471.73,435.06
2022/10/25 20:20:01,1666740001,561.81,380.84,574.46,498.04,471.73,435.06
2022/10/25 20:25:00,1666740300,561.81,380.84,574.46,498.04,471.73,435.06
2022/10/25 20:30:00,1666740600,561.82,380.85,574.46,498.04,471.73,435.06
2022/10/25 20:35:01,1666740901,561.82,380.85,574.46,498.04,471.73,435.06
2022/10/25 20:40:00,1666741200,561.82,380.85,574.46,498.05,471.73,435.06
2022/10/25 20:45:01,1666741501,562.12,381.04,574.78,498.33,471.97,435.31
2022/10/25 20:50:00,1666741800,562.95,381.57,575.69,499.1,472.66,435.99
2022/10/25 20:55:00,1666742100,563.31,381.81,576.08,499.45,472.95,436.29
2022/10/25 21:00:00,1666742400,563.32,381.81,576.08,499.45,472.95,436.29
2022/10/25 21:05:01,1666742701,563.32,381.82,576.08,499.45,472.95,436.29
2022/10/25 21:10:00,1666743000,563.32,381.82,576.08,499.45,472.95,436.29
2022/10/25 21:15:01,1666743301,563.32,381.82,576.08,499.46,472.95,436.29
2022/10/25 21:20:00,1666743600,563.32,381.82,576.08,499.46,472.95,436.29
2022/10/25 21:25:01,1666743901,563.33,381.82,576.08,499.46,472.95,436.29
2022/10/25 21:30:00,1666744200,563.33,381.82,576.09,499.46,472.95,436.29
2022/10/25 21:35:01,1666744501,563.33,381.82,576.09,499.46,472.96,436.29
2022/10/25 21:40:00,1666744800,563.84,382.16,576.65,499.94,473.39,436.73
2022/10/25 21:45:00,1666745100,564.69,382.72,577.57,500.71,474.11,437.42
2022/10/25 21:50:01,1666745401,564.74,382.76,577.63,500.77,474.15,437.48
2022/10/25 21:55:01,1666745701,564.74,382.77,577.63,500.78,474.15,437.48
2022/10/25 22:00:00,1666746000,564.74,382.77,577.63,500.78,474.15,437.48
2022/10/25 22:05:01,1666746301,564.75,382.77,577.63,500.78,474.15,437.48
2022/10/25 22:10:00,1666746600,564.75,382.77,577.63,500.78,474.15,437.48
2022/10/25 22:15:01,1666746901,564.75,382.77,577.63,500.78,474.15,437.48
2022/10/25 22:20:00,1666747200,564.75,382.77,577.63,500.79,474.15,437.48
2022/10/25 22:25:00,1666747500,564.76,382.77,577.63,500.79,474.15,437.48
2022/10/25 22:30:01,1666747801,564.76,382.78,577.63,500.8,474.16,437.49
2022/10/25 22:35:00,1666748100,565.56,383.32,578.48,501.52,474.83,438.14
2022/10/25 22:40:00,1666748400,566.18,383.75,579.14,502.09,475.36,438.66
2022/10/25 22:45:00,1666748700,566.18,383.75,579.14,502.09,475.36,438.66
2022/10/25 22:50:01,1666749001,566.18,383.76,579.14,502.09,475.36,438.66
2022/10/25 22:55:00,1666749300,566.18,383.76,579.14,502.09,475.36,438.66
2022/10/25 23:00:00,1666749600,566.19,383.76,579.14,502.1,475.36,438.66
2022/10/25 23:05:00,1666749900,566.19,383.76,579.14,502.1,475.36,438.66
2022/10/25 23:10:00,1666750200,566.19,383.76,579.14,502.1,475.36,438.66
2022/10/25 23:15:01,1666750501,566.19,383.76,579.14,502.1,475.36,438.66
2022/10/25 23:20:00,1666750800,566.19,383.76,579.14,502.1,475.36,438.66
2022/10/25 23:25:00,1666751100,566.49,383.96,579.46,502.37,475.62,438.9
2022/10/25 23:30:00,1666751400,567.34,384.51,580.34,503.1,476.34,439.55
2022/10/25 23:35:01,1666751701,567.62,384.72,580.64,503.37,476.58,439.79
2022/10/25 23:40:00,1666752000,567.63,384.72,580.64,503.37,476.58,439.79
2022/10/25 23:45:01,1666752301,567.63,384.72,580.64,503.37,476.58,439.79
2022/10/25 23:50:00,1666752600,567.63,384.72,580.64,503.38,476.58,439.79
2022/10/25 23:55:00,1666752900,567.63,384.72,580.64,503.38,476.58,439.79
2022/10/26 00:00:01,1666753201,567.64,384.73,580.64,503.38,476.58,439.79
2022/10/26 00:05:00,1666753500,567.64,384.73,580.64,503.38,476.58,439.79
2022/10/26 00:10:00,1666753800,567.64,384.73,580.64,503.38,476.58,439.79
2022/10/26 00:15:01,1666754101,567.64,384.73,580.64,503.39,476.58,439.79
2022/10/26 00:20:00,1666754400,568.05,385.0,581.07,503.75,476.93,440.12
2022/10/26 00:25:01,1666754701,568.9,385.58,581.96,504.5,477.66,440.78
2022/10/26 00:30:00,1666755000,569.06,385.7,582.12,504.65,477.8,440.92
2022/10/26 00:35:00,1666755300,569.07,385.7,582.12,504.65,477.8,440.92
2022/10/26 00:40:00,1666755600,569.07,385.7,582.12,504.66,477.8,440.92
2022/10/26 00:45:01,1666755901,569.07,385.7,582.12,504.66,477.8,440.92
2022/10/26 00:50:00,1666756200,569.07,385.71,582.12,504.66,477.8,440.92
2022/10/26 00:55:01,1666756501,569.07,385.71,582.12,504.66,477.8,440.92
2022/10/26 01:00:00,1666756800,569.08,385.71,582.12,504.67,477.8,440.92
2022/10/26 01:05:01,1666757101,569.08,385.71,582.12,504.67,477.8,440.92
2022/10/26 01:10:00,1666757400,569.08,385.71,582.12,504.67,477.8,440.92
2022/10/26 01:15:00,1666757700,569.57,386.05,582.63,505.11,478.22,441.31
2022/10/26 01:20:01,1666758001,570.43,386.63,583.52,505.84,478.96,441.97
2022/10/26 01:25:00,1666758300,570.51,386.7,583.6,505.92,479.02,442.04
2022/10/26 01:30:01,1666758601,570.51,386.7,583.6,505.93,479.03,442.04
2022/10/26 01:35:00,1666758900,570.51,386.7,583.6,505.93,479.03,442.04
2022/10/26 01:40:00,1666759200,570.51,386.7,583.6,505.93,479.03,442.04
2022/10/26 01:45:01,1666759501,570.52,386.7,583.6,505.93,479.03,442.04
2022/10/26 01:50:00,1666759800,570.52,386.7,583.6,505.94,479.03,442.04
2022/10/26 01:55:00,1666760100,570.52,386.7,583.6,505.94,479.03,442.04
2022/10/26 02:00:00,1666760400,570.52,386.71,583.6,505.94,479.03,442.04
2022/10/26 02:05:01,1666760701,570.52,386.71,583.6,505.94,479.03,442.04
2022/10/26 02:10:01,1666761001,571.15,387.14,584.25,506.5,479.56,442.55
2022/10/26 02:15:01,1666761301,571.96,387.7,585.08,507.22,480.25,443.18
2022/10/26 02:20:00,1666761600,571.96,387.7,585.08,507.22,480.25,443.18
2022/10/26 02:25:01,1666761901,571.96,387.7,585.08,507.23,480.25,443.18
2022/10/26 02:30:00,1666762200,571.96,387.7,585.08,507.23,480.25,443.18
2022/10/26 02:35:01,1666762501,571.96,387.7,585.08,507.23,480.25,443.18
2022/10/26 02:40:00,1666762800,571.97,387.71,585.08,507.23,480.25,443.18
2022/10/26 02:45:00,1666763100,571.97,387.71,585.08,507.23,480.25,443.18
2022/10/26 02:50:00,1666763400,571.97,387.71,585.08,507.24,480.25,443.18
2022/10/26 02:55:00,1666763700,571.97,387.71,585.08,507.24,480.25,443.18
2022/10/26 03:00:00,1666764000,572.44,388.03,585.57,507.65,480.66,443.55
2022/10/26 03:05:00,1666764300,573.3,388.6,586.45,508.38,481.4,444.2
2022/10/26 03:10:01,1666764601,573.43,388.7,586.58,508.5,481.5,444.31
2022/10/26 03:15:00,1666764900,573.43,388.7,586.58,508.51,481.5,444.31
2022/10/26 03:20:01,1666765201,573.44,388.7,586.58,508.51,481.5,444.31
2022/10/26 03:25:00,1666765500,573.44,388.7,586.58,508.51,481.5,444.31
2022/10/26 03:30:01,1666765801,573.44,388.7,586.58,508.51,481.5,444.31
2022/10/26 03:35:00,1666766100,573.44,388.7,586.58,508.51,481.5,444.31
2022/10/26 03:40:01,1666766401,573.44,388.7,586.58,508.52,481.5,444.31
2022/10/26 03:45:00,1666766700,573.45,388.7,586.58,508.52,481.5,444.31
2022/10/26 03:50:00,1666767000,573.85,388.98,587.01,508.88,481.85,444.64
2022/10/26 03:55:01,1666767301,574.71,389.56,587.88,509.61,482.59,445.29
