hora,Tension de Linea L1,Corriente L1,Potencia Activa L1,Potencia Reactiva L1,Factor de Potencia L1,Tension de Linea L2,Corriente L2,Potencia Activa L2,Potencia Reactiva L2,Factor de Potencia L2,Tension de Linea L3,Corriente L3,Potencia Activa L3,Potencia Reactiva L3,Factor de Potencia L3,Potencia Activa III,Potencia Inductiva III,Potencia Capacitiva III,Coseno Fi,Tension entre Lineas L1 y L2,Tension entre Lineas L2 y L3,Tension entre Lineas L3 y L1,Potencia Aparente III,Demanda Maxima,Corriente de las Tres Fases,Corriente de Neutro,Demanda Maxima A2,Demanda Maxima A3,Energia Activa,Energia Reactiva Inductiva,Energia Reactiva Capacitiva
Tue Mar 24 19:55:18 2020,7848.659999999999,3457.5,23816.45,4294957742.5,42949672.06999999,7753.139999999999,4360.2,29415.45,4294952893.9,42949672.086000025,7687.799999999998,3787.5,22485.15,4294951150.05,42949672.17799999,75781.7,0.0,40136.55,42949672.079500005,13551.780000000002,13290.24,13462.14,77618.9,0.0,3870.6,0.0,0.0,0.0,103328154.1,583539362.0,986946864.75
Tue Mar 24 19:56:18 2020,7848.3,3451.8,23796.6,4294957871.75,42949672.074000016,7753.44,4384.2,29569.6,4294952709.9,42949672.08350001,7684.859999999999,3776.1,22217.0,4294950901.65,42949672.18399999,75657.75,0.0,40454.5,42949672.079500005,13551.119999999999,13286.219999999998,13458.539999999999,77606.6,0.0,3874.8,0.0,0.0,0.0,103329421.2,583539362.0,986947541.0
Tue Mar 24 19:57:18 2020,7851.660000000002,3480.3,24109.65,4294957911.55,42949672.070000015,7754.159999999999,4369.2,29028.1,4294951994.55,42949672.09750001,7687.020000000001,3661.5,21496.45,4294951458.0,42949672.19149999,74609.5,0.0,40484.3,42949672.08300001,13556.940000000002,13288.14,13463.759999999998,77634.4,0.0,3836.1,0.0,0.0,0.0,103330668.45,583539362.0,986948205.7
Tue Mar 24 19:58:18 2020,7855.08,3540.6,24591.65,4294957911.45,42949672.069000006,7757.94,4379.1,29062.75,4294951865.3,42949672.09800001,7690.620000000001,3647.1,21640.5,4294951790.8,42949672.1845,75250.25,0.0,40250.8,42949672.080000006,13562.64,13294.14,13471.320000000002,77668.55,0.0,3856.0,0.0,0.0,0.0,103331920.05,583539362.0,986948877.85
Tue Mar 24 19:59:18 2020,7852.679999999998,3487.2,24064.8,4294957732.5,42949672.067,7759.259999999999,4296.6,28536.15,4294952292.75,42949672.10050002,7692.479999999998,3645.3,21595.8,4294951761.05,42949672.18549998,74216.9,0.0,40201.1,42949672.08300002,13559.34,13300.14,13469.64,77676.6,0.0,3812.9,0.0,0.0,0.0,103333164.5,583539362.0,986949550.15
Tue Mar 24 20:00:18 2020,7857.480000000001,3527.7,24502.3,4294957966.15,42949672.07200001,7763.9400000000005,4383.0,29534.9,4294952680.05,42949672.088000014,7697.039999999999,3754.2,22529.9,4294951656.65,42949672.17499999,76576.7,0.0,39615.1,42949672.07200001,13566.66,13309.02,13477.980000000001,77727.85,0.0,3884.4,0.0,0.0,0.0,103334421.3,583539362.0,986950212.15
Tue Mar 24 20:01:18 2020,7854.540000000001,3549.0,24656.3,4294957886.7,42949672.07050001,7761.719999999999,4383.9,29594.4,4294952814.15,42949672.08250001,7696.92,3775.5,22758.25,4294951621.9,42949672.16999998,76999.15,0.0,39619.75,42949672.07200001,13561.98,13306.14,13473.659999999998,77696.95,0.0,3902.1,0.0,0.0,0.0,103335700.95,583539362.0,986950870.3
Tue Mar 24 20:02:18 2020,7846.020000000001,3578.4,24671.1,4294957141.45,42949672.06800002,7750.92,4365.3,29206.85,4294952481.35,42949672.091500014,7688.280000000001,3816.0,22927.3,4294951492.8,42949672.175,76815.05,0.0,40742.55,42949672.080000006,13546.14,13289.1,13460.16,77613.4,0.0,3917.1,0.0,0.0,0.0,103336984.1,583539362.0,986951539.3
Tue Mar 24 20:03:18 2020,7842.24,3611.7,24820.15,4294956843.35,42949672.07450001,7747.500000000002,4402.8,29385.75,4294952208.15,42949672.09550001,7684.379999999999,3856.5,23051.6,4294951149.95,42949672.17849999,77312.2,0.0,41651.85,42949672.081000015,13539.9,13285.26,13454.34,77574.35,0.0,3955.4,0.0,0.0,0.0,103338264.55,583539362.0,986952227.65
Tue Mar 24 20:04:20 2020,7856.571428571428,3598.5714285714284,24963.095238095237,4294957624.952381,42949672.07238096,7766.4000000000015,4398.857142857143,29722.904761904763,4294952879.3333335,42949672.084285736,7699.771428571427,3831.1428571428573,23316.428571428572,4294951800.6190476,42949672.1638095,78030.61904761905,0.0,39502.80952380953,42949672.07238097,13567.714285714286,13314.914285714283,13478.228571428572,77737.61904761905,0.0,3940.5714285714284,0.0,0.0,0.0,103339596.14285715,583539362.0,986952924.5238096
Tue Mar 24 20:05:20 2020,7862.460000000001,3536.7,24467.55,4294957787.15,42949672.07600001,7772.280000000001,4350.9,29500.0,4294953246.65,42949672.08300002,7706.1,3817.5,23190.85,4294951845.35,42949672.168999985,77203.05,0.0,39118.25,42949672.070000015,13576.080000000002,13324.14,13487.52,77790.55,0.0,3903.3,0.0,0.0,0.0,103340915.35,583539362.0,986953590.9
Tue Mar 24 20:06:18 2020,7861.010526315788,3556.7368421052633,24609.894736842107,4294957689.3157897,42949672.0694737,7773.9789473684195,4407.789473684211,29964.842105263157,4294953113.6842103,42949672.08157896,7705.073684210528,3874.7368421052633,23464.736842105263,4294951429.736842,42949672.16368419,78065.52631578948,0.0,39550.57894736842,42949672.07052633,13575.915789473687,13324.61052631579,13486.736842105267,77793.26315789473,0.0,3945.7894736842104,0.0,0.0,0.0,103342180.84210527,583539362.0,986954230.4210526
Tue Mar 24 20:07:19 2020,7858.285714285713,3600.8571428571427,25038.714285714286,4294957828.285714,42949672.07428572,7768.799999999998,4438.571428571428,30044.571428571428,4294952737.4761906,42949672.08285716,7699.5428571428565,3842.0,23226.666666666668,4294951611.2380953,42949672.17190475,78423.52380952382,0.0,39654.19047619047,42949672.0709524,13571.42857142857,13314.742857142855,13478.685714285715,77750.28571428571,0.0,3964.190476190476,0.0,0.0,0.0,103343455.66666667,583539362.0,986954879.6190476
Tue Mar 24 20:08:19 2020,7863.0,3548.4,24690.85,4294958105.3,42949672.069500014,7771.499999999998,4400.7,29847.75,4294953018.15,42949672.08150001,7703.579999999999,3806.1,22962.15,4294951741.15,42949672.16999999,77476.15,0.0,39033.55,42949672.070000015,13579.2,13322.820000000002,13486.799999999997,77791.6,0.0,3916.9,0.0,0.0,0.0,103344776.95,583539362.0,986955541.65
Tue Mar 24 20:09:19 2020,7860.06,3560.1,24706.0,4294957946.3,42949672.069500014,7773.299999999998,4342.5,29475.15,4294953296.2,42949672.08250001,7704.0,3793.2,23185.65,4294952218.2,42949672.161499985,77466.15,0.0,38531.5,42949672.069500014,13576.620000000004,13325.039999999999,13485.420000000002,77782.2,0.0,3905.7,0.0,0.0,0.0,103346061.9,583539362.0,986956188.75
Tue Mar 24 20:10:19 2020,7860.42,3563.1,24681.0,4294957817.05,42949672.068500005,7770.719999999999,4328.7,29415.55,4294953480.15,42949672.08250001,7701.359999999999,3817.2,23414.25,4294952228.0,42949672.161999986,77565.5,0.0,38427.65,42949672.06800002,13574.34,13319.039999999999,13484.039999999999,77773.75,0.0,3905.4,0.0,0.0,0.0,103347362.75,583539362.0,986956838.25
Tue Mar 24 20:11:19 2020,7856.160000000001,3576.0,24795.3,4294957876.7,42949672.063,7767.419999999998,4371.0,29679.0,4294953286.3,42949672.07800001,7701.479999999999,3837.6,23429.2,4294951964.75,42949672.16449998,77928.35,0.0,38670.75,42949672.070000015,13565.099999999997,13314.060000000001,13477.26,77739.5,0.0,3930.7,0.0,0.0,0.0,103348674.3,583539362.0,986957481.35
Tue Mar 24 20:12:20 2020,7858.3200000000015,3575.4,24894.75,4294958095.3,42949672.06100001,7769.399999999999,4370.4,29584.4,4294953077.65,42949672.08400001,7705.139999999999,3780.3,23056.45,4294952312.55,42949672.16449998,77575.15,0.0,38347.9,42949672.069500014,13570.2,13319.76,13483.439999999999,77765.3,0.0,3901.7,0.0,0.0,0.0,103349974.5,583539362.0,986958124.1
Tue Mar 24 20:13:20 2020,7858.680000000002,3542.4,24601.6,4294958055.5,42949672.07000001,7768.979999999999,4307.1,28988.2,4294952968.4,42949672.09050001,7701.120000000001,3705.0,22510.0,4294952506.3,42949672.16949998,76089.75,0.0,38367.7,42949672.070500016,13571.64,13317.840000000002,13482.179999999998,77760.25,0.0,3852.4,0.0,0.0,0.0,103351248.9,583539362.0,986958768.1
Tue Mar 24 20:14:20 2020,7854.960000000001,3524.4,24313.35,4294957742.5,42949672.07550001,7767.839999999999,4329.0,29072.65,4294952844.15,42949672.091500014,7700.5199999999995,3751.5,22519.95,4294951855.4,42949672.17349999,75925.7,0.0,39431.1,42949672.074000016,13567.079999999998,13315.560000000003,13475.940000000002,77731.25,0.0,3867.4,0.0,0.0,0.0,103352515.55,583539362.0,986959411.25
Tue Mar 24 20:15:20 2020,7854.359999999999,3543.0,24452.55,4294957608.4,42949672.07050001,7767.120000000001,4351.5,29181.9,4294952675.1,42949672.09300002,7697.9400000000005,3776.1,22669.0,4294951756.1,42949672.17449999,76238.85,0.0,39853.4,42949672.074000016,13566.3,13314.3,13473.180000000002,77722.2,0.0,3887.0,0.0,0.0,0.0,103353783.6,583539362.0,986960071.9
Tue Mar 24 20:16:20 2020,7859.580000000002,3478.5,23995.35,4294957836.8,42949672.07150002,7773.299999999998,4360.5,29629.2,4294953335.9,42949672.08050001,7703.8200000000015,3846.6,23031.85,4294951303.95,42949672.175999984,76676.25,0.0,39386.3,42949672.070000015,13574.579999999998,13323.960000000001,13481.220000000001,77783.1,0.0,3896.3,0.0,0.0,0.0,103355058.85,583539362.0,986960731.85
Tue Mar 24 20:17:20 2020,7858.079999999999,3505.8,24219.0,4294957926.45,42949672.073000014,7771.860000000001,4405.2,29957.1,4294953167.05,42949672.081500016,7699.62,3861.6,23096.35,4294951204.6,42949672.175999984,77296.95,0.0,39639.65,42949672.070500016,13574.579999999998,13318.500000000004,13479.359999999997,77763.15,0.0,3923.8,0.0,0.0,0.0,103356339.9,583539362.0,986961390.3
Tue Mar 24 20:18:20 2020,7860.840000000001,3486.0,24228.75,4294958358.65,42949672.065,7776.6,4419.6,30130.85,4294953266.55,42949672.08200001,7705.139999999999,3833.4,22897.4,4294951264.3,42949672.182,77187.4,0.0,38978.75,42949672.070000015,13580.280000000002,13328.16,13483.5,77802.4,0.0,3910.4,0.0,0.0,0.0,103357630.05,583539362.0,986962045.9
Tue Mar 24 20:19:20 2020,7862.1,3495.9,24318.3,4294958482.85,42949672.07000001,7777.379999999999,4434.3,30260.15,4294953271.4,42949672.07200001,7706.640000000001,3837.9,22947.35,4294951259.25,42949672.179999985,77565.4,0.0,38978.85,42949672.070000015,13581.24,13330.919999999998,13486.140000000003,77816.5,0.0,3924.3,0.0,0.0,0.0,103358915.5,583539362.0,986962694.5
Tue Mar 24 20:20:20 2020,7863.059999999998,3484.8,24134.5,4294958184.75,42949672.07150002,7776.300000000001,4391.4,29872.6,4294953211.7,42949672.08050002,7706.220000000001,3831.0,22827.95,4294951174.75,42949672.18399999,76815.15,0.0,39381.3,42949672.07250001,13581.900000000003,13330.38,13485.24,77819.9,0.0,3903.4,0.0,0.0,0.0,103360209.55,583539362.0,986963346.15
Tue Mar 24 20:21:19 2020,7865.100000000001,3429.6,23548.4,4294957906.55,42949672.081000015,7778.880000000002,4326.9,29375.85,4294953380.8,42949672.08750001,7706.1,3818.1,22703.7,4294951184.8,42949672.18499999,75553.25,0.0,39341.55,42949672.07750001,13586.76,13330.019999999999,13488.3,77829.65,0.0,3855.5,0.0,0.0,0.0,103361474.35,583539362.0,986964003.65
Tue Mar 24 20:22:19 2020,7866.959999999999,3462.3,23891.15,4294958115.2,42949672.073000014,7778.460000000001,4351.8,29505.0,4294953201.75,42949672.085000016,7708.200000000002,3795.6,22559.6,4294951338.8,42949672.18149998,75915.9,0.0,39271.95,42949672.07450001,13587.0,13329.480000000001,13492.920000000002,77833.65,0.0,3868.2,0.0,0.0,0.0,103362716.85,583539362.0,986964652.55
Tue Mar 24 20:23:19 2020,7868.039999999999,3477.9,23930.9,4294957752.5,42949672.07500001,7780.2,4329.9,29241.65,4294953072.7,42949672.09150002,7708.979999999999,3806.4,22678.95,4294951343.65,42949672.18099999,75901.0,0.0,39709.15,42949672.07650001,13587.959999999997,13332.3,13493.7,77844.25,0.0,3873.5,0.0,0.0,0.0,103363982.2,583539362.0,986965303.55
Tue Mar 24 20:24:18 2020,7867.139999999999,3517.8,24278.55,4294957797.2,42949672.07900001,7778.339999999999,4336.5,29132.3,4294952695.1,42949672.09300001,7708.319999999998,3759.0,22380.65,4294951631.85,42949672.18249999,75761.75,0.0,39679.3,42949672.07600001,13589.759999999998,13331.34,13493.340000000002,77843.5,0.0,3864.5,0.0,0.0,0.0,103365240.85,583539362.0,986965967.2
Tue Mar 24 20:25:18 2020,7868.340000000001,3477.9,23856.25,4294957563.7,42949672.07500001,7779.839999999998,4239.0,28163.7,4294952605.5,42949672.09850001,7707.18,3659.1,21749.9,4294952083.9,42949672.183,73784.65,0.0,39634.75,42949672.08550002,13592.280000000002,13330.62,13492.559999999998,77852.05,0.0,3791.0,0.0,0.0,0.0,103366487.3,583539362.0,986966629.2
Tue Mar 24 20:26:18 2020,7865.459999999999,3542.7,24412.65,4294957523.85,42949672.078,7774.5599999999995,4287.3,28456.65,4294952173.4,42949672.10350001,7705.68,3674.4,21879.1,4294952069.15,42949672.17899998,74828.25,0.0,40141.25,42949672.080000006,13585.02,13325.579999999998,13489.86,77823.15,0.0,3837.7,0.0,0.0,0.0,103367712.9,583539362.0,986967293.65
Tue Mar 24 20:27:18 2020,7864.080000000002,3561.0,24666.15,4294957817.0,42949672.07100002,7776.059999999998,4359.6,29147.2,4294952248.0,42949672.09900002,7703.759999999999,3723.3,22147.35,4294951810.75,42949672.18349998,75945.7,0.0,40052.05,42949672.07650001,13583.159999999998,13322.940000000002,13486.320000000002,77810.6,0.0,3880.4,0.0,0.0,0.0,103368980.15,583539362.0,986967962.0
Tue Mar 24 20:28:18 2020,7861.5,3548.7,24557.05,4294957812.15,42949672.073500015,7772.220000000001,4382.4,29564.6,4294952764.6,42949672.08550002,7703.159999999999,3813.3,22783.2,4294951363.5,42949672.18299998,76909.8,0.0,40032.3,42949672.07450001,13578.24,13321.500000000004,13485.3,77792.55,0.0,3914.6,0.0,0.0,0.0,103370246.0,583539362.0,986968627.25
Tue Mar 24 20:29:18 2020,7858.08,3506.1,24169.35,4294957672.95,42949672.07750002,7768.7400000000025,4365.0,29390.65,4294952794.4,42949672.088000014,7701.6,3806.7,22609.25,4294951254.3,42949672.186,76149.3,0.0,40176.35,42949672.07650001,13570.500000000004,13315.26,13480.439999999999,77752.4,0.0,3894.3,0.0,0.0,0.0,103371514.55,583539362.0,986969289.9
Tue Mar 24 20:30:18 2020,7859.759999999999,3493.5,24020.2,4294957668.0,42949672.07500001,7772.280000000001,4343.1,29301.2,4294953008.15,42949672.09000002,7702.74,3817.2,22698.7,4294951284.1,42949672.18149999,76010.25,0.0,39883.0,42949672.07650001,13575.779999999999,13322.579999999998,13486.8,77785.3,0.0,3882.0,0.0,0.0,0.0,103372780.65,583539362.0,986969953.95
Tue Mar 24 20:31:18 2020,7868.58,3503.1,24194.05,4294957881.6,42949672.074000016,7778.58,4326.3,29276.45,4294953137.15,42949672.084500015,7710.479999999998,3789.6,22793.2,4294951701.25,42949672.17399998,76293.55,0.0,39177.75,42949672.070500016,13586.219999999998,13334.76,13496.460000000001,77847.2,0.0,3872.2,0.0,0.0,0.0,103374051.7,583539362.0,986970614.85
Tue Mar 24 20:32:18 2020,7864.4400000000005,3529.2,24432.75,4294957981.1,42949672.07600001,7774.140000000001,4352.4,29445.35,4294953057.75,42949672.084000014,7708.68,3786.0,22857.8,4294951860.45,42949672.16899999,76795.55,0.0,38983.85,42949672.070000015,13580.16,13327.499999999996,13494.060000000001,77821.65,0.0,3889.9,0.0,0.0,0.0,103375347.0,583539362.0,986971272.9
Tue Mar 24 20:33:19 2020,7864.079999999999,3530.1,24432.75,4294957906.55,42949672.07850001,7774.620000000001,4327.2,29172.1,4294953003.15,42949672.08950002,7706.280000000002,3757.2,22669.1,4294952009.4,42949672.17349999,76209.35,0.0,39053.6,42949672.07200001,13579.8,13326.119999999999,13488.12,77807.7,0.0,3870.0,0.0,0.0,0.0,103376625.35,583539362.0,986971920.95
Tue Mar 24 20:34:19 2020,7867.020000000001,3576.6,25008.9,4294958388.35,42949672.060999975,7775.9400000000005,4335.3,28829.3,4294952203.25,42949672.10100002,7708.920000000001,3592.2,21605.7,4294952893.75,42949672.17449999,75478.6,0.0,38457.25,42949672.070500016,13583.399999999998,13328.7,13495.5,77830.7,0.0,3834.1,0.0,0.0,0.0,103377885.45,583539362.0,986972571.6
Tue Mar 24 20:35:19 2020,7870.020000000001,3564.0,24864.85,4294958338.7,42949672.063,7780.199999999999,4310.4,28695.2,4294952406.85,42949672.10050001,7709.58,3605.1,21690.25,4294952913.6,42949672.174499996,75240.2,0.0,38303.3,42949672.070500016,13592.88,13333.079999999998,13499.039999999999,77861.55,0.0,3826.2,0.0,0.0,0.0,103379147.15,583539362.0,986973211.1
Tue Mar 24 20:36:18 2020,7867.92,3593.1,25113.1,4294958239.3,42949672.0615,7778.9400000000005,4367.7,29316.1,4294952541.1,42949672.093500026,7708.26,3687.0,22375.95,4294952705.0,42949672.166999996,77013.75,0.0,38357.85,42949672.0685,13589.64,13330.919999999998,13494.720000000001,77842.85,0.0,3890.5,0.0,0.0,0.0,103380404.5,583539362.0,986973846.0
Tue Mar 24 20:37:19 2020,7869.257142857143,3607.1428571428573,25190.0,4294958150.285714,42949672.06761905,7778.285714285712,4420.0,30101.285714285714,4294953257.904762,42949672.0804762,7706.342857142858,3840.285714285714,23538.85714285714,4294952117.6190476,42949672.15999999,78811.33333333333,0.0,38324.380952380954,42949672.06857143,13589.599999999999,13326.914285714283,13492.05714285714,77839.23809523809,0.0,3957.1428571428573,0.0,0.0,0.0,103381722.14285715,583539362.0,986974492.8571428
Tue Mar 24 20:38:19 2020,7868.7599999999975,3575.1,24999.05,4294958343.7,42949672.062500015,7776.720000000001,4437.9,30220.15,4294953201.85,42949672.08000001,7703.999999999998,3840.3,23300.0,4294951780.8,42949672.16799999,78454.65,0.0,38526.9,42949672.069500014,13586.64,13322.76,13490.460000000001,77819.35,0.0,3947.4,0.0,0.0,0.0,103383029.05,583539362.0,986975133.45
Tue Mar 24 20:39:19 2020,7866.06,3582.3,25033.85,4294958313.9,42949672.061500005,7774.799999999998,4459.5,30235.1,4294952739.7,42949672.08200001,7705.920000000001,3808.8,22912.45,4294951631.75,42949672.17549999,78166.3,0.0,39093.25,42949672.070000015,13582.2,13322.580000000002,13487.88,77808.45,0.0,3953.0,0.0,0.0,0.0,103384324.85,583539362.0,986975772.7
Tue Mar 24 20:40:19 2020,7861.6799999999985,3635.4,25525.6,4294958388.35,42949672.062,7773.299999999998,4499.7,30498.65,4294952545.9,42949672.08300001,7702.919999999998,3812.1,23021.65,4294951760.95,42949672.173499994,79046.0,0.0,39192.75,42949672.070500016,13578.66,13320.960000000003,13484.459999999997,77784.35,0.0,3981.7,0.0,0.0,0.0,103385636.05,583539362.0,986976435.5
Tue Mar 24 20:41:18 2020,7866.300000000001,3526.2,24626.35,4294958621.9,42949672.064,7777.56,4440.0,30175.6,4294952983.2,42949672.08150001,7707.539999999999,3790.2,22653.95,4294951552.35,42949672.17549999,77381.55,0.0,38844.8,42949672.070000015,13585.500000000004,13329.240000000002,13492.499999999996,77834.25,0.0,3910.7,0.0,0.0,0.0,103386941.5,583539362.0,986977075.1
Tue Mar 24 20:42:18 2020,7870.5,3475.8,24179.2,4294958547.35,42949672.0685,7780.620000000001,4367.7,29728.55,4294953325.95,42949672.080500014,7710.4800000000005,3767.1,22539.7,4294951686.4,42949672.17449999,76387.85,0.0,38313.25,42949672.070000015,13591.8,13336.26,13500.359999999997,77877.9,0.0,3871.5,0.0,0.0,0.0,103388222.05,583539362.0,986977717.55
Tue Mar 24 20:43:18 2020,7871.340000000002,3466.2,24040.15,4294958443.1,42949672.070500016,7780.62,4344.9,29599.35,4294953480.05,42949672.079500005,7711.859999999998,3774.0,22693.7,4294951815.55,42949672.17049999,76343.2,0.0,38268.45,42949672.070000015,13591.920000000002,13335.3,13499.880000000001,77873.35,0.0,3860.4,0.0,0.0,0.0,103389474.95,583539362.0,986978348.8
Tue Mar 24 20:44:20 2020,7871.942857142856,3466.285714285714,24092.380952380954,4294958571.285714,42949672.06619047,7780.342857142858,4403.428571428572,30124.95238095238,4294953537.095238,42949672.07571429,7712.285714285716,3822.0,22843.285714285714,4294951374.8095236,42949672.17285713,77079.57142857143,0.0,38400.19047619047,42949672.070000015,13591.199999999997,13334.514285714286,13499.314285714287,77871.71428571429,0.0,3896.6666666666665,0.0,0.0,0.0,103390777.28571428,583539362.0,986978997.8095238
Tue Mar 24 20:45:20 2020,7870.26,3552.9,24889.65,4294958661.7,42949672.0595,7777.439999999998,4479.6,30607.85,4294953092.55,42949672.080000006,7710.18,3846.3,23091.3,4294951438.15,42949672.176499985,78603.8,0.0,38620.95,42949672.06900002,13586.280000000002,13327.920000000002,13500.180000000002,77850.15,0.0,3961.6,0.0,0.0,0.0,103392115.65,583539362.0,986979657.15
Tue Mar 24 20:46:20 2020,7873.979999999999,3586.2,25192.75,4294958671.6,42949672.061000004,7781.339999999999,4435.2,30061.3,4294952849.05,42949672.08550002,7713.12,3746.7,22693.75,4294952243.0,42949672.16849999,77992.4,0.0,38074.65,42949672.0655,13593.66,13336.079999999998,13502.820000000002,77881.5,0.0,3923.6,0.0,0.0,0.0,103393400.75,583539362.0,986980290.85
Tue Mar 24 20:47:20 2020,7873.62,3570.6,25098.4,4294958731.15,42949672.06400002,7780.5,4430.4,30071.25,4294952928.55,42949672.08450001,7712.5199999999995,3738.3,22629.3,4294952277.7,42949672.17049999,77848.5,0.0,37875.95,42949672.06400002,13592.459999999997,13334.400000000003,13503.179999999998,77879.05,0.0,3916.6,0.0,0.0,0.0,103394698.8,583539362.0,986980923.25
Tue Mar 24 20:48:19 2020,7871.7,3559.5,25038.7,4294958969.35,42949672.059,7779.06,4494.3,30712.3,4294953097.4,42949672.07450001,7710.840000000001,3802.2,22783.25,4294951651.75,42949672.17899998,78489.4,0.0,38283.4,42949672.06800001,13593.539999999999,13334.820000000002,13500.960000000001,77874.2,0.0,3952.8,0.0,0.0,0.0,103395992.75,583539362.0,986981553.05
Tue Mar 24 20:49:19 2020,7872.959999999999,3501.3,24378.05,4294958537.35,42949672.06850002,7783.800000000001,4466.4,30846.3,4294953907.2,42949672.06800001,7712.340000000001,3939.3,23816.6,4294951155.05,42949672.17449999,78966.5,0.0,38248.6,42949672.06650001,13598.16,13338.119999999999,13500.719999999998,77888.25,0.0,3964.1,0.0,0.0,0.0,103397311.05,583539362.0,986982191.1
Tue Mar 24 20:50:19 2020,7870.919999999998,3440.1,23856.25,4294958597.15,42949672.070500016,7781.5199999999995,4462.8,30806.6,4294953897.2,42949672.065000005,7712.460000000001,3921.0,23404.3,4294950777.35,42949672.18499999,78022.3,0.0,38636.1,42949672.070000015,13593.719999999998,13336.74,13498.62,77876.55,0.0,3939.4,0.0,0.0,0.0,103398619.6,583539362.0,986982830.9
Tue Mar 24 20:51:19 2020,7871.340000000001,3471.9,24129.45,4294958542.4,42949672.067,7783.500000000002,4432.8,30483.8,4294953748.2,42949672.07150001,7712.7,3885.3,23250.2,4294951189.8,42949672.17699999,77813.7,0.0,38472.0,42949672.06900002,13593.539999999999,13337.1,13498.86,77878.15,0.0,3924.6,0.0,0.0,0.0,103399920.6,583539362.0,986983472.85
Tue Mar 24 20:52:20 2020,7873.74,3470.7,24069.85,4294958438.15,42949672.06750001,7782.6,4361.4,29649.15,4294953365.85,42949672.080500014,7714.5,3771.9,22624.15,4294951711.35,42949672.17299999,76303.5,0.0,38348.0,42949672.070000015,13594.02,13338.48,13502.279999999999,77888.25,0.0,3867.1,0.0,0.0,0.0,103401202.4,583539362.0,986984113.5
Tue Mar 24 20:53:19 2020,7876.620000000001,3510.9,24437.5,4294958557.2,42949672.06700002,7785.540000000001,4374.0,29748.45,4294953296.2,42949672.080000006,7715.5199999999995,3756.3,22629.2,4294952064.15,42949672.17499999,76830.05,0.0,38054.65,42949672.06900001,13599.299999999997,13342.8,13506.840000000002,77918.3,0.0,3881.5,0.0,0.0,0.0,103402476.6,583539362.0,986984749.6
Tue Mar 24 20:54:19 2020,7874.039999999999,3476.7,24243.75,4294958756.0,42949672.0645,7784.399999999999,4400.4,29947.1,4294953172.1,42949672.081500016,7715.879999999999,3749.1,22331.35,4294951711.3,42949672.185,76566.95,0.0,38238.75,42949672.069500014,13601.399999999998,13344.599999999997,13505.820000000002,77916.2,0.0,3872.9,0.0,0.0,0.0,103403739.65,583539362.0,986985383.3
Tue Mar 24 20:55:19 2020,7875.780000000001,3528.9,24715.85,4294958825.5,42949672.062500015,7786.620000000001,4380.6,29793.1,4294953326.15,42949672.080500014,7719.180000000002,3722.4,22624.2,4294952526.25,42949672.16749999,77133.25,0.0,37309.55,42949672.0625,13598.76,13347.299999999997,13510.320000000002,77931.45,0.0,3880.5,0.0,0.0,0.0,103405025.3,583539362.0,986986012.35
Tue Mar 24 20:56:20 2020,7875.360000000001,3511.2,24537.0,4294958676.45,42949672.06550001,7785.960000000002,4360.8,29658.95,4294953346.0,42949672.08150001,7717.620000000001,3739.2,22594.45,4294952277.75,42949672.17049999,76745.6,0.0,37622.65,42949672.06750002,13597.619999999999,13344.24,13506.720000000001,77913.7,0.0,3872.8,0.0,0.0,0.0,103406320.0,583539362.0,986986635.6
Tue Mar 24 20:57:20 2020,7873.44,3508.2,24422.7,4294958492.7,42949672.06950001,7785.24,4351.8,29649.1,4294953499.85,42949672.08000001,7716.120000000001,3771.9,22917.4,4294952223.1,42949672.16149998,76874.8,0.0,37682.3,42949672.06650002,13595.219999999998,13343.34,13503.719999999998,77895.05,0.0,3873.5,0.0,0.0,0.0,103407601.35,583539362.0,986987266.6
Tue Mar 24 20:58:20 2020,7871.58,3487.5,24208.95,4294958398.4,42949672.064500004,7783.32,4324.5,29216.85,4294953117.4,42949672.08650001,7713.42,3711.3,22266.5,4294952188.3,42949672.17549999,75652.4,0.0,38258.55,42949672.069500014,13594.560000000003,13340.519999999999,13500.419999999998,77885.55,0.0,3833.1,0.0,0.0,0.0,103408876.3,583539362.0,986987903.0
Tue Mar 24 20:59:20 2020,7871.700000000002,3511.2,24422.7,4294958423.25,42949672.06700002,7784.459999999999,4289.4,28660.3,4294952744.7,42949672.09400002,7714.9800000000005,3622.5,21705.15,4294952744.65,42949672.17799999,74862.7,0.0,38079.8,42949672.070000015,13595.039999999999,13342.62,13503.720000000001,77897.25,0.0,3805.2,0.0,0.0,0.0,103410127.15,583539362.0,986988542.4
Tue Mar 24 21:00:20 2020,7875.3,3556.2,24830.1,4294958522.5,42949672.06650001,7784.58,4298.4,28650.45,4294952511.25,42949672.09750001,7716.659999999999,3574.2,21546.2,4294953092.55,42949672.172499985,75096.35,0.0,37766.75,42949672.070000015,13596.900000000003,13343.159999999998,13506.179999999998,77905.65,0.0,3813.2,0.0,0.0,0.0,103411369.5,583539362.0,986989165.5
Tue Mar 24 21:01:19 2020,7876.38,3570.9,25083.4,4294958830.5,42949672.05799999,7788.959999999999,4430.4,29837.8,4294952446.55,42949672.09500001,7718.5199999999995,3661.8,21913.7,4294952411.9,42949672.179999985,76934.25,0.0,38169.3,42949672.06850001,13602.84,13348.98,13507.740000000002,77935.6,0.0,3894.5,0.0,0.0,0.0,103412634.05,583539362.0,986989799.05
