DISPOSITIVO,timestamp_UTC,timestamp_LOCAL,P
Maquina de Bolsas,1696667400,2023-10-07 05:30:00 -03,150
Maquina de Bolsas,1696667101,2023-10-07 05:25:01 -03,169
Maquina de Bolsas,1696666800,2023-10-07 05:20:00 -03,173
Maquina de Bolsas,1696666500,2023-10-07 05:15:00 -03,155
Maquina de Bolsas,1696666200,2023-10-07 05:10:00 -03,181
Maquina de Bolsas,1696665900,2023-10-07 05:05:00 -03,171
Maquina de Bolsas,1696665600,2023-10-07 05:00:00 -03,180
Maquina de Bolsas,1696665300,2023-10-07 04:55:00 -03,194
Maquina de Bolsas,1696665001,2023-10-07 04:50:01 -03,152
Maquina de Bolsas,1696664700,2023-10-07 04:45:00 -03,181
Maquina de Bolsas,1696664401,2023-10-07 04:40:01 -03,178
Maquina de Bolsas,1696664100,2023-10-07 04:35:00 -03,160
Maquina de Bolsas,1696663801,2023-10-07 04:30:01 -03,178
Maquina de Bolsas,1696663500,2023-10-07 04:25:00 -03,187
Maquina de Bolsas,1696663201,2023-10-07 04:20:01 -03,174
Maquina de Bolsas,1696662900,2023-10-07 04:15:00 -03,177
Maquina de Bolsas,1696662601,2023-10-07 04:10:01 -03,168
Maquina de Bolsas,1696662300,2023-10-07 04:05:00 -03,161
Maquina de Bolsas,1696662001,2023-10-07 04:00:01 -03,183
Maquina de Bolsas,1696661700,2023-10-07 03:55:00 -03,165
Maquina de Bolsas,1696661401,2023-10-07 03:50:01 -03,162
Maquina de Bolsas,1696661100,2023-10-07 03:45:00 -03,193
Maquina de Bolsas,1696660801,2023-10-07 03:40:01 -03,169
Maquina de Bolsas,1696660500,2023-10-07 03:35:00 -03,168
Maquina de Bolsas,1696660200,2023-10-07 03:30:00 -03,157
Maquina de Bolsas,1696659900,2023-10-07 03:25:00 -03,181
Maquina de Bolsas,1696659601,2023-10-07 03:20:01 -03,142
Maquina de Bolsas,1696659300,2023-10-07 03:15:00 -03,169
Maquina de Bolsas,1696659001,2023-10-07 03:10:01 -03,148
Maquina de Bolsas,1696658700,2023-10-07 03:05:00 -03,173
Maquina de Bolsas,1696658401,2023-10-07 03:00:01 -03,151
Maquina de Bolsas,1696658100,2023-10-07 02:55:00 -03,174
Maquina de Bolsas,1696657801,2023-10-07 02:50:01 -03,181
Maquina de Bolsas,1696657500,2023-10-07 02:45:00 -03,166
Maquina de Bolsas,1696657201,2023-10-07 02:40:01 -03,169
Maquina de Bolsas,1696656900,2023-10-07 02:35:00 -03,172
Maquina de Bolsas,1696656600,2023-10-07 02:30:00 -03,182
Maquina de Bolsas,1696656301,2023-10-07 02:25:01 -03,210
Maquina de Bolsas,1696656001,2023-10-07 02:20:01 -03,188
Maquina de Bolsas,1696655701,2023-10-07 02:15:01 -03,139
Maquina de Bolsas,1696655400,2023-10-07 02:10:00 -03,159
Maquina de Bolsas,1696655100,2023-10-07 02:05:00 -03,188
Maquina de Bolsas,1696654801,2023-10-07 02:00:01 -03,172
Maquina de Bolsas,1696654500,2023-10-07 01:55:00 -03,182
Maquina de Bolsas,1696654201,2023-10-07 01:50:01 -03,180
Maquina de Bolsas,1696653900,2023-10-07 01:45:00 -03,204
Maquina de Bolsas,1696653600,2023-10-07 01:40:00 -03,173
Maquina de Bolsas,1696653301,2023-10-07 01:35:01 -03,152
Maquina de Bolsas,1696653000,2023-10-07 01:30:00 -03,162
Maquina de Bolsas,1696652701,2023-10-07 01:25:01 -03,156
Maquina de Bolsas,1696652400,2023-10-07 01:20:00 -03,169
Maquina de Bolsas,1696652101,2023-10-07 01:15:01 -03,171
Maquina de Bolsas,1696651800,2023-10-07 01:10:00 -03,152
Maquina de Bolsas,1696651501,2023-10-07 01:05:01 -03,165
Maquina de Bolsas,1696651200,2023-10-07 01:00:00 -03,162
Maquina de Bolsas,1696650901,2023-10-07 00:55:01 -03,164
Maquina de Bolsas,1696650600,2023-10-07 00:50:00 -03,180
Maquina de Bolsas,1696650301,2023-10-07 00:45:01 -03,167
Maquina de Bolsas,1696650000,2023-10-07 00:40:00 -03,153
Maquina de Bolsas,1696649701,2023-10-07 00:35:01 -03,188
Maquina de Bolsas,1696649400,2023-10-07 00:30:00 -03,176
Maquina de Bolsas,1696649100,2023-10-07 00:25:00 -03,158
Maquina de Bolsas,1696648800,2023-10-07 00:20:00 -03,173
Maquina de Bolsas,1696648500,2023-10-07 00:15:00 -03,188
Maquina de Bolsas,1696648201,2023-10-07 00:10:01 -03,161
Maquina de Bolsas,1696647900,2023-10-07 00:05:00 -03,160
Maquina de Bolsas,1696647601,2023-10-07 00:00:01 -03,159
Maquina de Bolsas,1696647300,2023-10-06 23:55:00 -03,172
Maquina de Bolsas,1696647001,2023-10-06 23:50:01 -03,177
Maquina de Bolsas,1696646700,2023-10-06 23:45:00 -03,159
Maquina de Bolsas,1696646401,2023-10-06 23:40:01 -03,177
Maquina de Bolsas,1696646100,2023-10-06 23:35:00 -03,183
Maquina de Bolsas,1696645801,2023-10-06 23:30:01 -03,181
Maquina de Bolsas,1696645500,2023-10-06 23:25:00 -03,146
Maquina de Bolsas,1696645201,2023-10-06 23:20:01 -03,153
Maquina de Bolsas,1696644900,2023-10-06 23:15:00 -03,166
Maquina de Bolsas,1696644601,2023-10-06 23:10:01 -03,158
Maquina de Bolsas,1696644300,2023-10-06 23:05:00 -03,162
Maquina de Bolsas,1696644000,2023-10-06 23:00:00 -03,185
Maquina de Bolsas,1696643701,2023-10-06 22:55:01 -03,160
Maquina de Bolsas,1696643400,2023-10-06 22:50:00 -03,171
Maquina de Bolsas,1696643101,2023-10-06 22:45:01 -03,192
Maquina de Bolsas,1696642800,2023-10-06 22:40:00 -03,163
Maquina de Bolsas,1696642501,2023-10-06 22:35:01 -03,180
Maquina de Bolsas,1696642200,2023-10-06 22:30:00 -03,160
Maquina de Bolsas,1696641901,2023-10-06 22:25:01 -03,142
Maquina de Bolsas,1696641600,2023-10-06 22:20:00 -03,166
Maquina de Bolsas,1696641301,2023-10-06 22:15:01 -03,172
Maquina de Bolsas,1696641000,2023-10-06 22:10:00 -03,170
Maquina de Bolsas,1696640701,2023-10-06 22:05:01 -03,184
Maquina de Bolsas,1696640400,2023-10-06 22:00:00 -03,173
Maquina de Bolsas,1696640100,2023-10-06 21:55:00 -03,163
Maquina de Bolsas,1696639800,2023-10-06 21:50:00 -03,146
Maquina de Bolsas,1696639501,2023-10-06 21:45:01 -03,177
Maquina de Bolsas,1696639200,2023-10-06 21:40:00 -03,181
Maquina de Bolsas,1696638900,2023-10-06 21:35:00 -03,178
Maquina de Bolsas,1696638601,2023-10-06 21:30:01 -03,151
Maquina de Bolsas,1696638300,2023-10-06 21:25:00 -03,164
Maquina de Bolsas,1696638001,2023-10-06 21:20:01 -03,166
Maquina de Bolsas,1696637700,2023-10-06 21:15:00 -03,171
Maquina de Bolsas,1696637401,2023-10-06 21:10:01 -03,169
Maquina de Bolsas,1696637100,2023-10-06 21:05:00 -03,160
Maquina de Bolsas,1696636801,2023-10-06 21:00:01 -03,169
Maquina de Bolsas,1696636500,2023-10-06 20:55:00 -03,175
Maquina de Bolsas,1696636201,2023-10-06 20:50:01 -03,177
Maquina de Bolsas,1696635900,2023-10-06 20:45:00 -03,165
Maquina de Bolsas,1696635601,2023-10-06 20:40:01 -03,151
Maquina de Bolsas,1696635300,2023-10-06 20:35:00 -03,166
Maquina de Bolsas,1696635000,2023-10-06 20:30:00 -03,174
Maquina de Bolsas,1696634700,2023-10-06 20:25:00 -03,173
Maquina de Bolsas,1696634401,2023-10-06 20:20:01 -03,172
Maquina de Bolsas,1696634101,2023-10-06 20:15:01 -03,185
Maquina de Bolsas,1696633800,2023-10-06 20:10:00 -03,166
Maquina de Bolsas,1696633500,2023-10-06 20:05:00 -03,161
Maquina de Bolsas,1696633201,2023-10-06 20:00:01 -03,175
Maquina de Bolsas,1696632900,2023-10-06 19:55:00 -03,183
Maquina de Bolsas,1696632601,2023-10-06 19:50:01 -03,183
Maquina de Bolsas,1696632301,2023-10-06 19:45:01 -03,162
Maquina de Bolsas,1696632000,2023-10-06 19:40:00 -03,169
Maquina de Bolsas,1696631701,2023-10-06 19:35:01 -03,136
Maquina de Bolsas,1696631401,2023-10-06 19:30:01 -03,183
Maquina de Bolsas,1696631100,2023-10-06 19:25:00 -03,173
Maquina de Bolsas,1696630801,2023-10-06 19:20:01 -03,162
Maquina de Bolsas,1696630500,2023-10-06 19:15:00 -03,152
Maquina de Bolsas,1696630201,2023-10-06 19:10:01 -03,178
Maquina de Bolsas,1696629900,2023-10-06 19:05:00 -03,168
Maquina de Bolsas,1696629601,2023-10-06 19:00:01 -03,167
Maquina de Bolsas,1696629300,2023-10-06 18:55:00 -03,154
Maquina de Bolsas,1696629001,2023-10-06 18:50:01 -03,146
Maquina de Bolsas,1696628700,2023-10-06 18:45:00 -03,172
Maquina de Bolsas,1696628401,2023-10-06 18:40:01 -03,173
Maquina de Bolsas,1696628100,2023-10-06 18:35:00 -03,165
Maquina de Bolsas,1696627801,2023-10-06 18:30:01 -03,174
Maquina de Bolsas,1696627500,2023-10-06 18:25:00 -03,177
Maquina de Bolsas,1696627200,2023-10-06 18:20:00 -03,180
Maquina de Bolsas,1696626900,2023-10-06 18:15:00 -03,175
Maquina de Bolsas,1696626601,2023-10-06 18:10:01 -03,164
Maquina de Bolsas,1696626300,2023-10-06 18:05:00 -03,161
Maquina de Bolsas,1696626001,2023-10-06 18:00:01 -03,167
Maquina de Bolsas,1696625700,2023-10-06 17:55:00 -03,148
Maquina de Bolsas,1696625401,2023-10-06 17:50:01 -03,157
Maquina de Bolsas,1696625101,2023-10-06 17:45:01 -03,168
Maquina de Bolsas,1696624801,2023-10-06 17:40:01 -03,165
Maquina de Bolsas,1696624500,2023-10-06 17:35:00 -03,184
Maquina de Bolsas,1696624200,2023-10-06 17:30:00 -03,164
Maquina de Bolsas,1696623901,2023-10-06 17:25:01 -03,145
Maquina de Bolsas,1696623601,2023-10-06 17:20:01 -03,140
Maquina de Bolsas,1696623300,2023-10-06 17:15:00 -03,151
Maquina de Bolsas,1696623001,2023-10-06 17:10:01 -03,171
Maquina de Bolsas,1696622700,2023-10-06 17:05:00 -03,155
Maquina de Bolsas,1696622401,2023-10-06 17:00:01 -03,175
Maquina de Bolsas,1696622100,2023-10-06 16:55:00 -03,170
Maquina de Bolsas,1696621800,2023-10-06 16:50:00 -03,166
Maquina de Bolsas,1696621500,2023-10-06 16:45:00 -03,188
Maquina de Bolsas,1696621200,2023-10-06 16:40:00 -03,220
Maquina de Bolsas,1696620901,2023-10-06 16:35:01 -03,199
Maquina de Bolsas,1696620600,2023-10-06 16:30:00 -03,212
Maquina de Bolsas,1696620301,2023-10-06 16:25:01 -03,217
Maquina de Bolsas,1696620000,2023-10-06 16:20:00 -03,222
Maquina de Bolsas,1696619701,2023-10-06 16:15:01 -03,206
Maquina de Bolsas,1696619400,2023-10-06 16:10:00 -03,220
Maquina de Bolsas,1696619101,2023-10-06 16:05:01 -03,203
Maquina de Bolsas,1696618800,2023-10-06 16:00:00 -03,215
Maquina de Bolsas,1696618501,2023-10-06 15:55:01 -03,203
Maquina de Bolsas,1696618200,2023-10-06 15:50:00 -03,207
Maquina de Bolsas,1696617901,2023-10-06 15:45:01 -03,225
Maquina de Bolsas,1696617600,2023-10-06 15:40:00 -03,222
Maquina de Bolsas,1696617301,2023-10-06 15:35:01 -03,230
Maquina de Bolsas,1696617000,2023-10-06 15:30:00 -03,208
Maquina de Bolsas,1696616700,2023-10-06 15:25:00 -03,212
Maquina de Bolsas,1696616400,2023-10-06 15:20:00 -03,232
Maquina de Bolsas,1696616100,2023-10-06 15:15:00 -03,215
Maquina de Bolsas,1696615801,2023-10-06 15:10:01 -03,208
Maquina de Bolsas,1696615500,2023-10-06 15:05:00 -03,206
Maquina de Bolsas,1696615201,2023-10-06 15:00:01 -03,203
Maquina de Bolsas,1696614900,2023-10-06 14:55:00 -03,201
Maquina de Bolsas,1696614601,2023-10-06 14:50:01 -03,196
Maquina de Bolsas,1696614300,2023-10-06 14:45:00 -03,232
Maquina de Bolsas,1696614001,2023-10-06 14:40:01 -03,206
Maquina de Bolsas,1696613700,2023-10-06 14:35:00 -03,201
Maquina de Bolsas,1696613401,2023-10-06 14:30:01 -03,201
Maquina de Bolsas,1696613100,2023-10-06 14:25:00 -03,213
Maquina de Bolsas,1696612801,2023-10-06 14:20:01 -03,218
Maquina de Bolsas,1696612500,2023-10-06 14:15:00 -03,207
Maquina de Bolsas,1696612201,2023-10-06 14:10:01 -03,185
Maquina de Bolsas,1696611900,2023-10-06 14:05:00 -03,211
Maquina de Bolsas,1696611601,2023-10-06 14:00:01 -03,192
Maquina de Bolsas,1696611300,2023-10-06 13:55:00 -03,217
Maquina de Bolsas,1696611000,2023-10-06 13:50:00 -03,233
Maquina de Bolsas,1696610700,2023-10-06 13:45:00 -03,215
Maquina de Bolsas,1696610400,2023-10-06 13:40:00 -03,220
Maquina de Bolsas,1696610100,2023-10-06 13:35:00 -03,201
Maquina de Bolsas,1696609801,2023-10-06 13:30:01 -03,208
Maquina de Bolsas,1696609500,2023-10-06 13:25:00 -03,197
Maquina de Bolsas,1696609201,2023-10-06 13:20:01 -03,213
Maquina de Bolsas,1696608900,2023-10-06 13:15:00 -03,196
Maquina de Bolsas,1696608601,2023-10-06 13:10:01 -03,206
Maquina de Bolsas,1696608300,2023-10-06 13:05:00 -03,208
Maquina de Bolsas,1696608000,2023-10-06 13:00:00 -03,192
Maquina de Bolsas,1696607701,2023-10-06 12:55:01 -03,219
Maquina de Bolsas,1696607400,2023-10-06 12:50:00 -03,215
Maquina de Bolsas,1696607101,2023-10-06 12:45:01 -03,190
Maquina de Bolsas,1696606800,2023-10-06 12:40:00 -03,215
Maquina de Bolsas,1696606501,2023-10-06 12:35:01 -03,194
Maquina de Bolsas,1696606200,2023-10-06 12:30:00 -03,208
Maquina de Bolsas,1696605901,2023-10-06 12:25:01 -03,213
Maquina de Bolsas,1696605600,2023-10-06 12:20:00 -03,190
Maquina de Bolsas,1696605301,2023-10-06 12:15:01 -03,202
Maquina de Bolsas,1696605000,2023-10-06 12:10:00 -03,194
Maquina de Bolsas,1696604701,2023-10-06 12:05:01 -03,206
Maquina de Bolsas,1696604400,2023-10-06 12:00:00 -03,213
Maquina de Bolsas,1696604100,2023-10-06 11:55:00 -03,223
Maquina de Bolsas,1696603800,2023-10-06 11:50:00 -03,214
Maquina de Bolsas,1696603501,2023-10-06 11:45:01 -03,206
Maquina de Bolsas,1696603200,2023-10-06 11:40:00 -03,212
Maquina de Bolsas,1696602901,2023-10-06 11:35:01 -03,201
Maquina de Bolsas,1696602600,2023-10-06 11:30:00 -03,232
Maquina de Bolsas,1696602301,2023-10-06 11:25:01 -03,209
Maquina de Bolsas,1696602000,2023-10-06 11:20:00 -03,217
Maquina de Bolsas,1696601701,2023-10-06 11:15:01 -03,208
Maquina de Bolsas,1696601400,2023-10-06 11:10:00 -03,226
Maquina de Bolsas,1696601101,2023-10-06 11:05:01 -03,206
Maquina de Bolsas,1696600800,2023-10-06 11:00:00 -03,218
Maquina de Bolsas,1696600501,2023-10-06 10:55:01 -03,198
Maquina de Bolsas,1696600200,2023-10-06 10:50:00 -03,203
Maquina de Bolsas,1696599901,2023-10-06 10:45:01 -03,212
Maquina de Bolsas,1696599600,2023-10-06 10:40:00 -03,217
Maquina de Bolsas,1696599300,2023-10-06 10:35:00 -03,209
Maquina de Bolsas,1696599000,2023-10-06 10:30:00 -03,203
Maquina de Bolsas,1696598700,2023-10-06 10:25:00 -03,214
Maquina de Bolsas,1696598401,2023-10-06 10:20:01 -03,205
Maquina de Bolsas,1696598100,2023-10-06 10:15:00 -03,245
Maquina de Bolsas,1696597801,2023-10-06 10:10:01 -03,211
Maquina de Bolsas,1696597500,2023-10-06 10:05:00 -03,218
Maquina de Bolsas,1696597201,2023-10-06 10:00:01 -03,224
Maquina de Bolsas,1696596900,2023-10-06 09:55:00 -03,221
Maquina de Bolsas,1696596601,2023-10-06 09:50:01 -03,218
Maquina de Bolsas,1696596300,2023-10-06 09:45:00 -03,204
Maquina de Bolsas,1696596001,2023-10-06 09:40:01 -03,204
Maquina de Bolsas,1696595700,2023-10-06 09:35:00 -03,204
Maquina de Bolsas,1696595400,2023-10-06 09:30:00 -03,216
Maquina de Bolsas,1696595100,2023-10-06 09:25:00 -03,216
Maquina de Bolsas,1696594800,2023-10-06 09:20:00 -03,204
Maquina de Bolsas,1696594500,2023-10-06 09:15:00 -03,219
Maquina de Bolsas,1696594201,2023-10-06 09:10:01 -03,205
Maquina de Bolsas,1696593900,2023-10-06 09:05:00 -03,201
Maquina de Bolsas,1696593600,2023-10-06 09:00:00 -03,229
Maquina de Bolsas,1696593301,2023-10-06 08:55:01 -03,214
Maquina de Bolsas,1696593000,2023-10-06 08:50:00 -03,222
Maquina de Bolsas,1696592700,2023-10-06 08:45:00 -03,224
Maquina de Bolsas,1696592401,2023-10-06 08:40:01 -03,206
Maquina de Bolsas,1696592100,2023-10-06 08:35:00 -03,207
Maquina de Bolsas,1696591801,2023-10-06 08:30:01 -03,204
Maquina de Bolsas,1696591500,2023-10-06 08:25:00 -03,205
Maquina de Bolsas,1696591200,2023-10-06 08:20:00 -03,210
Maquina de Bolsas,1696590900,2023-10-06 08:15:00 -03,196
Maquina de Bolsas,1696590600,2023-10-06 08:10:00 -03,211
Maquina de Bolsas,1696590300,2023-10-06 08:05:00 -03,223
Maquina de Bolsas,1696590001,2023-10-06 08:00:01 -03,217
Maquina de Bolsas,1696589700,2023-10-06 07:55:00 -03,224
Maquina de Bolsas,1696589400,2023-10-06 07:50:00 -03,214
Maquina de Bolsas,1696589100,2023-10-06 07:45:00 -03,201
Maquina de Bolsas,1696588800,2023-10-06 07:40:00 -03,195
Maquina de Bolsas,1696588501,2023-10-06 07:35:01 -03,204
Maquina de Bolsas,1696588200,2023-10-06 07:30:00 -03,201
Maquina de Bolsas,1696587901,2023-10-06 07:25:01 -03,202
Maquina de Bolsas,1696587601,2023-10-06 07:20:01 -03,202
Maquina de Bolsas,1696587300,2023-10-06 07:15:00 -03,215
Maquina de Bolsas,1696587000,2023-10-06 07:10:00 -03,205
Maquina de Bolsas,1696586701,2023-10-06 07:05:01 -03,190
Maquina de Bolsas,1696586400,2023-10-06 07:00:00 -03,235
Maquina de Bolsas,1696586101,2023-10-06 06:55:01 -03,216
Maquina de Bolsas,1696585800,2023-10-06 06:50:00 -03,223
Maquina de Bolsas,1696585501,2023-10-06 06:45:01 -03,183
Maquina de Bolsas,1696585200,2023-10-06 06:40:00 -03,208
Maquina de Bolsas,1696584900,2023-10-06 06:35:00 -03,220
Maquina de Bolsas,1696584601,2023-10-06 06:30:01 -03,208
Maquina de Bolsas,1696584300,2023-10-06 06:25:00 -03,202
Maquina de Bolsas,1696584000,2023-10-06 06:20:00 -03,214
Maquina de Bolsas,1696583700,2023-10-06 06:15:00 -03,203
Maquina de Bolsas,1696583401,2023-10-06 06:10:01 -03,230
Maquina de Bolsas,1696583100,2023-10-06 06:05:00 -03,211
Maquina de Bolsas,1696582801,2023-10-06 06:00:01 -03,217
Maquina de Bolsas,1696582500,2023-10-06 05:55:00 -03,205
Maquina de Bolsas,1696582201,2023-10-06 05:50:01 -03,246
Maquina de Bolsas,1696581900,2023-10-06 05:45:00 -03,199
Maquina de Bolsas,1696581601,2023-10-06 05:40:01 -03,227
Maquina de Bolsas,1696581300,2023-10-06 05:35:00 -03,189
Maquina de Bolsas,1696581001,2023-10-06 05:30:01 -03,170
Maquina de Bolsas,1696580700,2023-10-06 05:25:00 -03,198
Maquina de Bolsas,1696580401,2023-10-06 05:20:01 -03,228
Maquina de Bolsas,1696580100,2023-10-06 05:15:00 -03,209
Maquina de Bolsas,1696579801,2023-10-06 05:10:01 -03,218
Maquina de Bolsas,1696579500,2023-10-06 05:05:00 -03,180
Maquina de Bolsas,1696579200,2023-10-06 05:00:00 -03,217
Maquina de Bolsas,1696578901,2023-10-06 04:55:01 -03,200
Maquina de Bolsas,1696578600,2023-10-06 04:50:00 -03,212
Maquina de Bolsas,1696578300,2023-10-06 04:45:00 -03,226
Maquina de Bolsas,1696578001,2023-10-06 04:40:01 -03,219
Maquina de Bolsas,1696577700,2023-10-06 04:35:00 -03,213
Maquina de Bolsas,1696577401,2023-10-06 04:30:01 -03,212
Maquina de Bolsas,1696577100,2023-10-06 04:25:00 -03,229
Maquina de Bolsas,1696576801,2023-10-06 04:20:01 -03,199
Maquina de Bolsas,1696576500,2023-10-06 04:15:00 -03,193
Maquina de Bolsas,1696576201,2023-10-06 04:10:01 -03,202
Maquina de Bolsas,1696575900,2023-10-06 04:05:00 -03,208
Maquina de Bolsas,1696575600,2023-10-06 04:00:00 -03,191
Maquina de Bolsas,1696575301,2023-10-06 03:55:01 -03,218
Maquina de Bolsas,1696575000,2023-10-06 03:50:00 -03,201
Maquina de Bolsas,1696574700,2023-10-06 03:45:00 -03,244
Maquina de Bolsas,1696574401,2023-10-06 03:40:01 -03,216
Maquina de Bolsas,1696574100,2023-10-06 03:35:00 -03,215
Maquina de Bolsas,1696573800,2023-10-06 03:30:00 -03,215
Maquina de Bolsas,1696573500,2023-10-06 03:25:00 -03,227
Maquina de Bolsas,1696573200,2023-10-06 03:20:00 -03,210
Maquina de Bolsas,1696572901,2023-10-06 03:15:01 -03,227
Maquina de Bolsas,1696572600,2023-10-06 03:10:00 -03,216
Maquina de Bolsas,1696572301,2023-10-06 03:05:01 -03,195
Maquina de Bolsas,1696572000,2023-10-06 03:00:00 -03,215
Maquina de Bolsas,1696571701,2023-10-06 02:55:01 -03,213
Maquina de Bolsas,1696571400,2023-10-06 02:50:00 -03,226
Maquina de Bolsas,1696571101,2023-10-06 02:45:01 -03,213
Maquina de Bolsas,1696570800,2023-10-06 02:40:00 -03,225
Maquina de Bolsas,1696570501,2023-10-06 02:35:01 -03,208
Maquina de Bolsas,1696570200,2023-10-06 02:30:00 -03,217
Maquina de Bolsas,1696569901,2023-10-06 02:25:01 -03,198
Maquina de Bolsas,1696569600,2023-10-06 02:20:00 -03,226
Maquina de Bolsas,1696569301,2023-10-06 02:15:01 -03,228
Maquina de Bolsas,1696569000,2023-10-06 02:10:00 -03,217
Maquina de Bolsas,1696568700,2023-10-06 02:05:00 -03,218
Maquina de Bolsas,1696568400,2023-10-06 02:00:00 -03,200
Maquina de Bolsas,1696568100,2023-10-06 01:55:00 -03,199
Maquina de Bolsas,1696567800,2023-10-06 01:50:00 -03,186
Maquina de Bolsas,1696567500,2023-10-06 01:45:00 -03,217
Maquina de Bolsas,1696567200,2023-10-06 01:40:00 -03,225
Maquina de Bolsas,1696566900,2023-10-06 01:35:00 -03,217
Maquina de Bolsas,1696566601,2023-10-06 01:30:01 -03,202
Maquina de Bolsas,1696566300,2023-10-06 01:25:00 -03,206
Maquina de Bolsas,1696566001,2023-10-06 01:20:01 -03,205
Maquina de Bolsas,1696565700,2023-10-06 01:15:00 -03,215
Maquina de Bolsas,1696565401,2023-10-06 01:10:01 -03,210
Maquina de Bolsas,1696565100,2023-10-06 01:05:00 -03,184
Maquina de Bolsas,1696564801,2023-10-06 01:00:01 -03,238
Maquina de Bolsas,1696564500,2023-10-06 00:55:00 -03,228
Maquina de Bolsas,1696564201,2023-10-06 00:50:01 -03,227
Maquina de Bolsas,1696563900,2023-10-06 00:45:00 -03,231
Maquina de Bolsas,1696563601,2023-10-06 00:40:01 -03,206
Maquina de Bolsas,1696563300,2023-10-06 00:35:00 -03,209
Maquina de Bolsas,1696563001,2023-10-06 00:30:01 -03,186
Maquina de Bolsas,1696562701,2023-10-06 00:25:01 -03,200
Maquina de Bolsas,1696562400,2023-10-06 00:20:00 -03,211
Maquina de Bolsas,1696562101,2023-10-06 00:15:01 -03,197
Maquina de Bolsas,1696561800,2023-10-06 00:10:00 -03,205
Maquina de Bolsas,1696561500,2023-10-06 00:05:00 -03,209
Maquina de Bolsas,1696561200,2023-10-06 00:00:00 -03,212
Maquina de Bolsas,1696560900,2023-10-05 23:55:00 -03,221
Maquina de Bolsas,1696560600,2023-10-05 23:50:00 -03,211
Maquina de Bolsas,1696560301,2023-10-05 23:45:01 -03,196
Maquina de Bolsas,1696560000,2023-10-05 23:40:00 -03,187
Maquina de Bolsas,1696559701,2023-10-05 23:35:01 -03,212
Maquina de Bolsas,1696559400,2023-10-05 23:30:00 -03,243
Maquina de Bolsas,1696559101,2023-10-05 23:25:01 -03,218
Maquina de Bolsas,1696558800,2023-10-05 23:20:00 -03,202
Maquina de Bolsas,1696558500,2023-10-05 23:15:00 -03,209
Maquina de Bolsas,1696558201,2023-10-05 23:10:01 -03,196
Maquina de Bolsas,1696557900,2023-10-05 23:05:00 -03,221
Maquina de Bolsas,1696557601,2023-10-05 23:00:01 -03,217
Maquina de Bolsas,1696557300,2023-10-05 22:55:00 -03,196
Maquina de Bolsas,1696557000,2023-10-05 22:50:00 -03,213
Maquina de Bolsas,1696556700,2023-10-05 22:45:00 -03,210
Maquina de Bolsas,1696556400,2023-10-05 22:40:00 -03,217
Maquina de Bolsas,1696556101,2023-10-05 22:35:01 -03,178
Maquina de Bolsas,1696555800,2023-10-05 22:30:00 -03,196
Maquina de Bolsas,1696555501,2023-10-05 22:25:01 -03,172
Maquina de Bolsas,1696555200,2023-10-05 22:20:00 -03,200
Maquina de Bolsas,1696554901,2023-10-05 22:15:01 -03,183
Maquina de Bolsas,1696554600,2023-10-05 22:10:00 -03,204
Maquina de Bolsas,1696554301,2023-10-05 22:05:01 -03,183
Maquina de Bolsas,1696554000,2023-10-05 22:00:00 -03,197
Maquina de Bolsas,1696553701,2023-10-05 21:55:01 -03,214
Maquina de Bolsas,1696553400,2023-10-05 21:50:00 -03,211
Maquina de Bolsas,1696553101,2023-10-05 21:45:01 -03,223
Maquina de Bolsas,1696552800,2023-10-05 21:40:00 -03,211
Maquina de Bolsas,1696552500,2023-10-05 21:35:00 -03,206
Maquina de Bolsas,1696552200,2023-10-05 21:30:00 -03,211
Maquina de Bolsas,1696551901,2023-10-05 21:25:01 -03,204
Maquina de Bolsas,1696551600,2023-10-05 21:20:00 -03,242
Maquina de Bolsas,1696551300,2023-10-05 21:15:00 -03,197
Maquina de Bolsas,1696551001,2023-10-05 21:10:01 -03,221
Maquina de Bolsas,1696550700,2023-10-05 21:05:00 -03,207
Maquina de Bolsas,1696550401,2023-10-05 21:00:01 -03,211
Maquina de Bolsas,1696550100,2023-10-05 20:55:00 -03,192
Maquina de Bolsas,1696549801,2023-10-05 20:50:01 -03,208
Maquina de Bolsas,1696549500,2023-10-05 20:45:00 -03,204
Maquina de Bolsas,1696549201,2023-10-05 20:40:01 -03,221
Maquina de Bolsas,1696548900,2023-10-05 20:35:00 -03,219
Maquina de Bolsas,1696548601,2023-10-05 20:30:01 -03,189
Maquina de Bolsas,1696548300,2023-10-05 20:25:00 -03,211
Maquina de Bolsas,1696548001,2023-10-05 20:20:01 -03,213
Maquina de Bolsas,1696547700,2023-10-05 20:15:00 -03,204
Maquina de Bolsas,1696547400,2023-10-05 20:10:00 -03,221
Maquina de Bolsas,1696547101,2023-10-05 20:05:01 -03,206
Maquina de Bolsas,1696546800,2023-10-05 20:00:00 -03,234
Maquina de Bolsas,1696546501,2023-10-05 19:55:01 -03,209
Maquina de Bolsas,1696546200,2023-10-05 19:50:00 -03,222
Maquina de Bolsas,1696545901,2023-10-05 19:45:01 -03,215
Maquina de Bolsas,1696545601,2023-10-05 19:40:01 -03,221
Maquina de Bolsas,1696545300,2023-10-05 19:35:00 -03,200
Maquina de Bolsas,1696545001,2023-10-05 19:30:01 -03,200
Maquina de Bolsas,1696544701,2023-10-05 19:25:01 -03,201
